128
0.293230 0.553394 0.907870 0.734654 0.785994 0.385697 0.151140 0.386190 0.072781 0.592644 0.084418 0.933589 0.675089 0.674632 0.870588 0.457526 0.932038 0.430293 0.517962 0.804076 0.226833 0.450879 0.474069 0.156437 0.517660 0.739491 0.977845 0.897265 0.361433 0.326538 0.811220 0.996929 0.107870 0.158598 0.477466 0.914746 0.243144 0.459316 0.810477 0.493275 0.243967 0.350172 0.005052 0.796241 0.436814 0.272775 0.093154 0.748013 0.112030 0.592232 0.182942 0.908346 0.002507 0.819255 0.924505 0.327779 0.127582 0.000532 0.732284 0.328049 0.930219 0.357721 0.664737 0.735860 0.808354 0.256889 0.530434 0.570101 0.830526 0.811926 0.322404 0.331116 0.510274 0.685027 0.251508 0.830326 0.050543 0.820734 0.732190 0.960016 0.432997 0.554736 0.853451 0.104016 0.595908 0.653457 0.893504 0.408322 0.653684 0.374525 0.892679 0.564992 0.202777 0.827786 0.108042 0.801614 0.196273 0.996487 0.286502 0.249649 0.008429 0.797385 0.268040 0.458558 0.348215 0.192053 0.288883 0.398758 0.012787 0.021074 0.358774 0.344438 0.210752 0.964803 0.684262 0.738150 0.005878 0.195774 0.571743 0.701837 0.508948 0.630702 0.758989 0.852616 0.207541 0.260265 0.563389 0.470494 
0.175701 1.116964 0.873317 0.653782 1.170619 0.477428 0.133355 0.637646 0.907258 0.518811 0.959376 0.816280 1.223044 0.921480 0.708173 0.499547 1.162177 1.163888 0.366714 0.948974 0.594595 0.677678 0.402428 0.761153 1.298695 0.667671 1.030527 1.353624 1.011380 1.190088 0.983996 0.991351 0.844441 0.922283 0.893679 1.027572 0.219264 0.925597 1.371340 1.232789 0.960267 1.004324 0.197135 1.109722 0.573487 0.544078 0.913843 1.363664 0.353823 1.269240 0.492259 1.289646 0.323400 0.991902 0.966746 0.506818 0.802036 0.857725 0.565186 0.716966 1.409213 0.838674 1.312708 1.072562 0.935941 0.675917 0.428938 0.866757 0.670015 1.483316 0.655564 1.184859 1.097074 1.066951 0.769781 0.600598 0.067409 0.968881 0.457259 0.899051 0.650935 0.733573 0.580573 0.775711 1.259257 0.873532 0.559180 0.872448 0.731074 0.374623 0.683072 0.529767 0.896045 0.558593 0.887609 0.706445 0.702190 1.531064 0.922954 0.906544 0.935849 0.691453 0.904021 0.996884 1.078805 0.477571 0.998293 1.146214 0.847263 0.856363 0.446076 0.437472 0.371197 0.878397 1.354476 0.589404 0.785807 1.085582 1.117480 0.542212 0.423444 1.300995 0.767686 1.403909 1.110034 0.291728 0.456734 0.852178 
0.278945 1.057659 1.727961 1.036534 1.552027 1.120154 0.409401 1.360555 1.489567 1.404212 1.670708 1.306468 1.279266 1.236472 1.761706 1.354614 1.975980 1.893004 1.067125 1.171196 1.221314 1.001583 0.890749 0.735265 1.315161 1.651987 2.022557 1.469607 1.754320 1.798085 1.168688 1.761601 1.122967 1.009998 1.360048 1.363042 1.069721 1.186380 1.489503 1.193052 1.185440 1.168056 0.840291 1.558029 1.462022 0.646735 1.583061 2.106330 0.598517 1.195829 0.703062 1.951483 0.976668 1.885468 1.660380 0.530409 1.366349 1.083163 1.011263 1.295557 2.244314 1.291971 1.509982 1.403382 1.903381 1.351452 1.024429 1.515158 1.084089 1.456413 1.290470 1.887114 1.281307 1.801765 1.175763 1.084979 0.273981 1.839983 0.858721 1.467169 1.427407 1.470957 1.505581 1.303321 1.592016 1.120294 1.564929 1.481621 1.210684 1.152328 1.487480 0.717391 1.654146 1.118648 1.275522 1.076102 1.450566 1.842556 1.220560 1.536376 1.186479 1.314385 1.246170 0.977652 0.978154 1.386906 1.392181 1.054573 0.753754 1.138800 0.928508 0.757684 0.562051 1.959566 2.170637 1.219374 0.951122 1.766620 1.628704 0.957908 1.095500 1.556997 1.666803 2.273441 1.164669 0.749417 0.633413 1.405971 
0.288098 1.020079 1.193359 1.445927 2.169957 1.265664 0.217629 0.755479 1.471768 1.230026 1.707073 2.058306 1.454410 1.199563 1.803738 0.781543 1.847588 1.371356 1.394957 1.340195 1.078049 1.709749 0.982867 1.447360 1.951202 1.502715 1.431513 1.966318 1.705135 1.483575 1.214903 1.696903 1.446950 1.264181 1.103686 1.276626 0.416304 1.072991 1.416385 1.713743 1.044188 1.547846 0.909960 1.341512 1.272841 1.305502 1.750409 2.021253 1.214934 1.804548 1.274313 1.865396 0.884318 2.204107 1.251249 1.232770 1.065602 0.949060 1.694624 1.485738 2.105514 1.799353 1.796299 1.400819 1.260723 0.808318 1.580420 1.032836 1.853127 1.687201 1.057347 1.504369 1.294432 2.180044 1.435236 1.441877 0.873108 1.873456 1.216055 1.616156 1.574063 0.920231 1.470992 1.348233 1.510627 1.272841 1.718100 1.803266 1.217216 1.409369 1.619748 1.639111 1.354914 0.977629 1.619866 1.511760 1.588069 2.563072 1.424783 1.636625 0.918994 1.949948 1.036564 1.427946 1.847892 1.536027 0.931812 1.689706 1.185924 1.139898 0.722269 0.950794 0.932700 1.912288 1.512540 1.738873 1.506737 1.769200 1.894220 1.069008 1.339288 1.573492 1.284346 1.735966 1.271230 0.552727 1.410702 1.223804 
0.119305 0.293062 0.859482 0.925027 2.247203 1.688402 0.591379 1.373522 1.532872 1.721032 1.684283 2.141751 1.219962 0.713038 1.542825 0.969044 1.396691 1.980494 1.934098 1.217205 1.416943 2.098496 1.310865 1.784653 1.367108 1.916493 1.744275 1.605173 1.778389 1.347301 0.510121 1.681534 1.373851 1.775591 1.591936 1.403629 1.507987 0.675887 0.780538 1.115238 1.652076 1.304921 1.274607 1.176094 2.143213 1.098171 2.318471 2.299241 1.733618 1.483870 1.858335 1.800673 1.998547 2.430235 1.053972 1.738147 1.450049 1.301565 1.508422 1.758471 1.804271 1.655771 1.600449 0.926391 1.498329 1.254818 2.205045 1.015457 2.074006 1.658095 1.570570 2.030244 1.427843 2.247931 1.293805 1.911924 1.213009 2.270218 1.484869 1.131553 1.824834 1.334251 1.935302 1.574903 1.140068 1.671649 1.805894 2.200178 1.370216 2.024754 1.477130 1.968356 2.188514 1.468881 1.373418 1.328914 1.820570 2.433214 1.659376 1.561075 1.640277 1.716821 1.680753 1.412841 1.910306 1.720965 1.289014 1.150208 1.658339 1.251303 0.982264 1.056340 1.613731 1.644818 1.813710 1.500501 1.232388 1.586540 2.257729 1.293895 1.885566 1.013470 1.566169 1.861366 0.928782 1.090011 1.103645 1.446439 
0.128546 0.894707 0.717269 0.668928 1.905271 1.629183 1.134716 1.357442 1.918502 1.725438 1.527377 1.988392 1.834727 1.525373 1.698290 1.045422 2.105509 2.586441 1.253527 1.290824 1.712147 2.446495 1.084863 1.973744 2.173028 1.300059 1.968911 2.638023 1.473625 1.342751 1.065986 1.439214 1.650492 2.381674 1.809855 2.415813 1.359961 1.635393 1.458858 1.942365 2.493702 1.578524 0.555257 1.550013 1.466456 1.493885 1.732383 2.768617 1.548850 2.571977 2.047090 1.756234 1.901442 2.184290 1.565460 1.805421 1.705546 1.859313 1.457486 1.940873 2.438354 1.903422 1.968999 1.399032 1.545500 1.499079 1.601256 1.247965 1.838542 2.482488 1.210502 2.080975 1.810091 2.623191 1.376975 2.260912 1.077372 2.269987 1.092274 1.468004 1.356382 2.087155 1.438597 1.552278 2.261920 2.563090 1.442805 2.020308 1.213480 1.765763 1.413462 1.976210 1.698303 1.925009 1.627748 1.038970 2.092825 2.983844 1.672194 1.918111 2.582253 1.281932 1.663822 2.435985 2.106960 1.010373 1.412275 1.935934 2.027396 1.906471 0.783841 1.510017 1.740915 1.577862 2.116328 0.953492 1.326581 1.317955 2.040210 1.128940 2.078604 2.188026 1.787106 2.300056 1.459414 1.510511 1.611558 2.013913 
0.252633 0.690973 1.123240 0.819109 1.518004 1.340702 1.269017 1.671911 2.051080 1.785607 1.465472 2.297796 1.646256 1.835239 2.242676 1.741415 2.353195 2.272512 1.746189 1.242747 1.430123 2.127045 1.751681 1.967969 1.848880 1.618166 2.813751 2.615983 1.269360 1.065059 1.517975 2.262090 1.753831 1.809933 1.463291 2.698072 2.190918 1.662771 1.305776 2.125946 2.534903 1.433520 0.855516 1.921728 1.348624 1.727043 1.705817 2.651886 1.663030 2.603020 1.964432 2.260908 1.591796 2.834399 2.561068 1.257687 1.465722 1.629914 1.662707 1.662690 3.023751 2.047941 1.923860 1.766141 1.663224 1.759425 2.346081 1.213114 1.755322 2.667851 1.355880 2.221189 2.023635 2.073397 1.912920 2.191342 0.832180 2.550001 1.914986 2.231252 1.686351 1.952325 2.094173 1.866998 2.150773 2.397491 2.491742 2.257524 1.173494 1.871190 2.164430 1.656715 2.131316 2.138202 1.837818 1.489933 1.620187 2.390574 2.111516 1.509635 2.369277 2.260783 1.403959 2.482497 2.066742 1.192008 1.558327 1.429784 1.869392 1.661688 1.303034 1.234777 1.870198 1.994107 2.261168 1.250880 1.700322 1.176324 1.754216 1.281137 2.467624 2.104887 2.457973 2.617417 0.927153 1.891933 2.028084 1.712644 
0.065514 0.762936 0.701911 0.803300 1.892109 1.199550 0.389436 1.681931 2.360944 1.502600 2.308349 2.587415 1.797604 1.001170 1.459651 1.454049 2.083445 2.590456 2.282809 1.057101 1.946971 2.219126 1.362651 2.139695 2.379240 1.642637 2.286360 2.338478 2.497003 2.465767 1.232909 1.905957 2.572124 1.994894 2.104368 1.341834 1.737067 1.200382 1.170029 1.799715 1.965358 2.091037 1.140035 1.645279 2.222121 2.097051 2.319733 2.256780 1.514851 2.680021 2.387723 2.384320 2.010202 2.800572 1.602040 2.023035 2.309236 1.953390 2.068299 2.171863 1.897220 2.291872 2.439458 1.731756 2.017433 1.917292 1.827752 1.181346 1.450438 2.649670 1.569965 2.261840 1.992230 2.145485 2.317386 1.523028 0.919028 1.810186 1.197957 1.431351 2.328208 1.691508 1.577986 1.827641 1.909927 2.267796 2.189365 2.301639 1.334434 1.812192 1.333040 1.431094 2.662417 1.803059 1.924979 1.164452 1.712533 2.651921 1.952434 2.263698 2.429185 1.517167 1.537301 1.600631 2.608572 1.742065 1.881085 2.232792 1.851355 2.278596 1.428652 1.448619 1.406918 1.465745 2.072977 2.023330 2.363721 2.301367 2.827204 1.092379 2.217779 1.448839 1.454898 2.756957 1.869760 1.604331 1.727413 1.672436 
0.260244 1.003249 1.281344 0.988225 2.074696 1.775689 1.267375 1.807202 3.208457 2.818669 1.924382 2.880111 2.388724 1.984314 2.977278 1.960600 3.665649 3.506121 2.484003 1.844745 1.960018 2.638664 1.601848 2.562129 3.040042 2.521110 3.817669 3.453393 2.027450 1.658188 1.535756 2.662251 2.836373 2.463707 2.274719 3.078997 2.876743 2.507636 2.050892 2.329525 3.499757 1.774225 0.909162 2.974798 2.804647 2.649072 2.698869 4.125798 1.687475 3.002973 2.266874 3.177103 2.710700 3.816727 2.680302 2.751650 2.071257 2.371882 2.829462 2.728940 3.119668 2.976795 3.031385 2.409250 3.072753 2.430281 2.766762 2.205226 2.988233 3.805082 1.878411 2.930277 2.280865 3.033921 2.784604 2.811010 1.181807 3.013760 1.784483 2.962951 2.161692 2.814376 2.559913 2.057956 2.569322 3.329254 2.867218 2.461205 2.000331 2.887798 2.834817 2.899993 2.213547 2.669889 2.082757 1.967534 2.911033 4.001404 2.444944 2.973289 2.970740 2.525351 1.765306 2.994064 3.059446 2.332000 2.385291 2.925083 2.205203 2.878202 2.001127 2.175050 2.075728 2.467908 3.321496 1.686144 2.348898 1.871294 2.617796 1.679551 2.623605 2.471829 2.503887 3.065719 1.774812 2.180049 2.595840 3.235482 
0.037505 0.379003 0.635230 0.848757 2.282933 2.209896 1.525082 2.263583 4.391931 3.707174 3.515041 4.755892 2.890154 2.161421 3.849078 2.509303 4.359185 5.063703 4.330394 2.291137 3.084421 4.151476 3.094460 4.464643 3.930407 3.294705 4.448166 4.188218 3.093120 2.978233 1.663891 3.465219 4.387734 4.153976 2.862714 3.647101 4.386597 2.863045 1.535102 3.725779 4.519243 2.924482 2.028756 3.193203 4.227515 4.268777 4.258615 4.937903 3.429420 4.774736 3.953947 3.842900 4.450128 5.305051 3.156264 4.181249 3.354477 4.165980 4.355375 4.084465 3.838820 4.916974 4.134892 3.283763 3.556277 3.898627 4.644102 2.754198 3.450042 4.494767 2.811113 4.369081 3.076679 4.337961 4.240833 3.307249 2.621298 4.130160 3.141503 3.303193 3.854928 3.463902 3.768257 3.787586 3.554348 4.058228 4.152387 3.752457 2.113297 3.960652 3.781338 4.065788 4.312478 3.343739 3.482780 2.401012 3.781832 4.365990 3.420602 4.017636 4.355949 3.784917 3.028127 4.195825 4.498644 3.557114 3.516610 4.413449 4.120276 4.527866 2.630099 3.246009 3.054320 3.493111 3.679663 3.204895 3.807310 3.256728 3.435671 1.841424 4.527788 3.091950 3.514832 4.004885 3.034268 3.073479 4.371386 3.550830 
